Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"1388"	"ZBTB26"	"1059.0"	"ARCHS4 Coexpression,1135;Enrichr Queries,698;GTEx Coexpression,1343"	""
"gene_set_query"	"1389"	"FOXB1"	"1059.0"	"ARCHS4 Coexpression,669;Enrichr Queries,1387;GTEx Coexpression,1120"	""
"gene_set_query"	"1390"	"TGIF2LX"	"1059.0"	"ARCHS4 Coexpression,616;Enrichr Queries,978;GTEx Coexpression,1582"	""
"gene_set_query"	"1391"	"PHF20"	"1059.0"	"ARCHS4 Coexpression,1393;Enrichr Queries,588;GTEx Coexpression,1197"	""
"gene_set_query"	"1392"	"TRPS1"	"1059.0"	"ARCHS4 Coexpression,1495;Enrichr Queries,840;GTEx Coexpression,843"	""
"gene_set_query"	"1393"	"ZNF479"	"1059.0"	"ARCHS4 Coexpression,1373;Enrichr Queries,296;GTEx Coexpression,1509"	"IFIT3"
"gene_set_query"	"1394"	"PTF1A"	"1060.0"	"ARCHS4 Coexpression,1273;Enrichr Queries,1337;GTEx Coexpression,571"	""
"gene_set_query"	"1395"	"ZNF311"	"1061.0"	"ARCHS4 Coexpression,1604;Enrichr Queries,37;GTEx Coexpression,1542"	"IFI44,PARP9,IFI44L,IFIT3"
"gene_set_query"	"1396"	"ZNF525"	"1062.0"	"ARCHS4 Coexpression,1008;GTEx Coexpression,1115"	""
"gene_set_query"	"1397"	"ZIC1"	"1062.0"	"ARCHS4 Coexpression,1390;Enrichr Queries,1220;GTEx Coexpression,576"	""
"gene_set_query"	"1398"	"MTERF4"	"1063.0"	"ARCHS4 Coexpression,664;GTEx Coexpression,1461"	""
"gene_set_query"	"1399"	"ZBTB18"	"1063.0"	"ARCHS4 Coexpression,1521;GTEx Coexpression,605"	""
"gene_set_query"	"1400"	"ZNF444"	"1064.0"	"ARCHS4 Coexpression,1401;Enrichr Queries,1081;GTEx Coexpression,711"	""
"gene_set_query"	"1401"	"ZFP64"	"1064.0"	"ARCHS4 Coexpression,1461;Enrichr Queries,736;GTEx Coexpression,996"	""
"gene_set_query"	"1402"	"ARNT2"	"1065.0"	"ARCHS4 Coexpression,1404;Enrichr Queries,1005;GTEx Coexpression,785"	""
"gene_set_query"	"1403"	"ZNF81"	"1065.0"	"ARCHS4 Coexpression,1539;Enrichr Queries,982;GTEx Coexpression,675"	""
"gene_set_query"	"1404"	"MSGN1"	"1066.0"	"ARCHS4 Coexpression,1516;Enrichr Queries,977;GTEx Coexpression,705"	""
"gene_set_query"	"1405"	"AEBP2"	"1067.0"	"ARCHS4 Coexpression,1327;Enrichr Queries,1010;GTEx Coexpression,864"	""
"gene_set_query"	"1406"	"NFATC4"	"1068.0"	"ARCHS4 Coexpression,1027;Enrichr Queries,943;GTEx Coexpression,1235"	""
"gene_set_query"	"1407"	"FOXE3"	"1068.0"	"ARCHS4 Coexpression,586;Enrichr Queries,1403;GTEx Coexpression,1216"	""
"gene_set_query"	"1408"	"ZNF721"	"1069.0"	"ARCHS4 Coexpression,1467;Enrichr Queries,1079;GTEx Coexpression,660"	""
"gene_set_query"	"1409"	"SPEN"	"1070.0"	"ARCHS4 Coexpression,931;GTEx Coexpression,1208"	""
"gene_set_query"	"1410"	"PAX7"	"1074.0"	"ARCHS4 Coexpression,822;Enrichr Queries,1188;GTEx Coexpression,1212"	""
"gene_set_query"	"1411"	"ZXDB"	"1075.0"	"ARCHS4 Coexpression,1392;Enrichr Queries,980;GTEx Coexpression,853"	""
"gene_set_query"	"1412"	"ALX4"	"1077.0"	"ARCHS4 Coexpression,919;Enrichr Queries,1302;GTEx Coexpression,1010"	""
"gene_set_query"	"1413"	"ZNF548"	"1079.0"	"ARCHS4 Coexpression,1147;Enrichr Queries,952;GTEx Coexpression,1137"	""
"gene_set_query"	"1414"	"PLAG1"	"1080.0"	"ARCHS4 Coexpression,1259;Enrichr Queries,1237;GTEx Coexpression,743"	""
"gene_set_query"	"1415"	"CENPB"	"1080.0"	"ARCHS4 Coexpression,1462;Enrichr Queries,267;GTEx Coexpression,1511"	"IFITM3"
"gene_set_query"	"1416"	"MSANTD4"	"1080.0"	"ARCHS4 Coexpression,603;GTEx Coexpression,1557"	""
"gene_set_query"	"1417"	"PRRX1"	"1081.0"	"ARCHS4 Coexpression,1372;Enrichr Queries,277;GTEx Coexpression,1593"	"IFITM3"
"gene_set_query"	"1418"	"LCOR"	"1081.0"	"ARCHS4 Coexpression,1563;Enrichr Queries,678;GTEx Coexpression,1002"	""
"gene_set_query"	"1419"	"ZBTB44"	"1084.0"	"ARCHS4 Coexpression,1267;Enrichr Queries,750;GTEx Coexpression,1234"	""
"gene_set_query"	"1420"	"HOXD1"	"1085.0"	"ARCHS4 Coexpression,711;Enrichr Queries,1306;GTEx Coexpression,1237"	""
"gene_set_query"	"1421"	"ZNF507"	"1086.0"	"ARCHS4 Coexpression,1156;Enrichr Queries,1193;GTEx Coexpression,908"	""
"gene_set_query"	"1422"	"HOXA10"	"1086.0"	"ARCHS4 Coexpression,1211;Enrichr Queries,922;GTEx Coexpression,1125"	""
"gene_set_query"	"1423"	"ZFP2"	"1086.0"	"ARCHS4 Coexpression,1132;Enrichr Queries,1077;GTEx Coexpression,1050"	""
"gene_set_query"	"1424"	"TERB1"	"1087.0"	"ARCHS4 Coexpression,1545;GTEx Coexpression,628"	""
"gene_set_query"	"1425"	"VAX2"	"1087.0"	"ARCHS4 Coexpression,1200;Enrichr Queries,1331;GTEx Coexpression,731"	""
"gene_set_query"	"1426"	"TMF1"	"1088.0"	"ARCHS4 Coexpression,574;GTEx Coexpression,1601"	""
"gene_set_query"	"1427"	"ATMIN"	"1090.0"	"ARCHS4 Coexpression,1167;Enrichr Queries,885;GTEx Coexpression,1218"	""
"gene_set_query"	"1428"	"ZNF676"	"1091.0"	"ARCHS4 Coexpression,1503;Enrichr Queries,433;GTEx Coexpression,1338"	"IFI44L"
"gene_set_query"	"1429"	"NPAS1"	"1092.0"	"ARCHS4 Coexpression,986;Enrichr Queries,1002;GTEx Coexpression,1288"	""
"gene_set_query"	"1430"	"FOXI2"	"1092.0"	"ARCHS4 Coexpression,1229;Enrichr Queries,1313;GTEx Coexpression,734"	""
"gene_set_query"	"1431"	"HSF4"	"1093.0"	"ARCHS4 Coexpression,1511;Enrichr Queries,212;GTEx Coexpression,1556"	"IFITM3,IFIT3"
"gene_set_query"	"1432"	"NRL"	"1093.0"	"ARCHS4 Coexpression,886;Enrichr Queries,1352;GTEx Coexpression,1042"	""
"gene_set_query"	"1433"	"ZNF561"	"1095.0"	"ARCHS4 Coexpression,1116;Enrichr Queries,1262;GTEx Coexpression,906"	""
"gene_set_query"	"1434"	"TIGD7"	"1095.0"	"ARCHS4 Coexpression,1386;Enrichr Queries,1354;GTEx Coexpression,544"	""
"gene_set_query"	"1435"	"ZNF664"	"1095.0"	"ARCHS4 Coexpression,1223;Enrichr Queries,589;GTEx Coexpression,1473"	""
"gene_set_query"	"1436"	"SHOX"	"1100.0"	"ARCHS4 Coexpression,1125;Enrichr Queries,1058;GTEx Coexpression,1118"	""
"gene_set_query"	"1437"	"POGK"	"1100.0"	"ARCHS4 Coexpression,1098;Enrichr Queries,796;GTEx Coexpression,1407"	""
"gene_set_query"	"1438"	"ZNF362"	"1101.0"	"ARCHS4 Coexpression,1405;Enrichr Queries,1048;GTEx Coexpression,851"	""
"gene_set_query"	"1439"	"ZNF711"	"1102.0"	"ARCHS4 Coexpression,1378;Enrichr Queries,1022;GTEx Coexpression,907"	""
"gene_set_query"	"1440"	"ZNF705D"	"1107.0"	"ARCHS4 Coexpression,1119;Enrichr Queries,937;GTEx Coexpression,1264"	""
"gene_set_query"	"1441"	"ZNF182"	"1108.0"	"ARCHS4 Coexpression,1306;Enrichr Queries,465;GTEx Coexpression,1553"	"IFIT3"
"gene_set_query"	"1442"	"CREBL2"	"1108.0"	"ARCHS4 Coexpression,1357;Enrichr Queries,466;GTEx Coexpression,1501"	"IFIT3"
"gene_set_query"	"1443"	"PPARA"	"1110.0"	"ARCHS4 Coexpression,1107;Enrichr Queries,1154;GTEx Coexpression,1070"	""
"gene_set_query"	"1444"	"ATOH8"	"1112.0"	"ARCHS4 Coexpression,1498;Enrichr Queries,1096;GTEx Coexpression,741"	""
"gene_set_query"	"1445"	"SIM1"	"1113.0"	"ARCHS4 Coexpression,553;Enrichr Queries,1225;GTEx Coexpression,1561"	""
"gene_set_query"	"1446"	"FOXD4L6"	"1113.0"	"ARCHS4 Coexpression,881;Enrichr Queries,1345"	""
"gene_set_query"	"1447"	"FIZ1"	"1114.0"	"ARCHS4 Coexpression,1221;Enrichr Queries,568;GTEx Coexpression,1552"	""
"gene_set_query"	"1448"	"DRGX"	"1114.0"	"ARCHS4 Coexpression,676;Enrichr Queries,1080;GTEx Coexpression,1585"	""
"gene_set_query"	"1449"	"ZNF492"	"1114.0"	"ARCHS4 Coexpression,1569;GTEx Coexpression,659"	""
"gene_set_query"	"1450"	"DLX6"	"1114.0"	"ARCHS4 Coexpression,979;Enrichr Queries,1298;GTEx Coexpression,1066"	""
"gene_set_query"	"1451"	"ZNF524"	"1115.0"	"ARCHS4 Coexpression,920;Enrichr Queries,1363;GTEx Coexpression,1061"	""
"gene_set_query"	"1452"	"SLC2A4RG"	"1115.0"	"ARCHS4 Coexpression,963;Enrichr Queries,1346;GTEx Coexpression,1035"	""
"gene_set_query"	"1453"	"TFAP2D"	"1116.0"	"ARCHS4 Coexpression,708;Enrichr Queries,1195;GTEx Coexpression,1446"	""
"gene_set_query"	"1454"	"ZNF680"	"1117.0"	"ARCHS4 Coexpression,1427;Enrichr Queries,986;GTEx Coexpression,937"	""
"gene_set_query"	"1455"	"ZNF695"	"1117.0"	"ARCHS4 Coexpression,1391;Enrichr Queries,1212;GTEx Coexpression,747"	""
"gene_set_query"	"1456"	"ZNF835"	"1117.0"	"ARCHS4 Coexpression,1533;Enrichr Queries,808;GTEx Coexpression,1011"	""
"gene_set_query"	"1457"	"GLIS3"	"1118.0"	"ARCHS4 Coexpression,975;Enrichr Queries,1119;GTEx Coexpression,1261"	""
"gene_set_query"	"1458"	"BSX"	"1119.0"	"ARCHS4 Coexpression,838;Enrichr Queries,1389;GTEx Coexpression,1129"	""
"gene_set_query"	"1459"	"PEG3"	"1124.0"	"ARCHS4 Coexpression,1022;GTEx Coexpression,1226"	""
"gene_set_query"	"1460"	"ZNF852"	"1125.0"	"ARCHS4 Coexpression,1602;GTEx Coexpression,648"	""
"gene_set_query"	"1461"	"TCF23"	"1126.0"	"ARCHS4 Coexpression,1471;Enrichr Queries,311;GTEx Coexpression,1596"	"ZBP1"
"gene_set_query"	"1462"	"ZNF254"	"1126.0"	"ARCHS4 Coexpression,1389;Enrichr Queries,807;GTEx Coexpression,1183"	""
"gene_set_query"	"1463"	"ZNF358"	"1127.0"	"ARCHS4 Coexpression,1473;Enrichr Queries,360;GTEx Coexpression,1547"	"IFITM3"
"gene_set_query"	"1464"	"GSX1"	"1127.0"	"ARCHS4 Coexpression,1014;Enrichr Queries,1382;GTEx Coexpression,985"	""
"gene_set_query"	"1465"	"MTERF2"	"1130.0"	"ARCHS4 Coexpression,853;GTEx Coexpression,1406"	""
"gene_set_query"	"1466"	"RXRB"	"1131.0"	"ARCHS4 Coexpression,1190;Enrichr Queries,624;GTEx Coexpression,1578"	""
"gene_set_query"	"1467"	"ZNF121"	"1133.0"	"ARCHS4 Coexpression,1623;Enrichr Queries,1252;GTEx Coexpression,525"	""
"gene_set_query"	"1468"	"DLX1"	"1133.0"	"ARCHS4 Coexpression,973;Enrichr Queries,1103;GTEx Coexpression,1324"	""
"gene_set_query"	"1469"	"ZGLP1"	"1138.0"	"ARCHS4 Coexpression,1514;GTEx Coexpression,761"	""
"gene_set_query"	"1470"	"TBR1"	"1138.0"	"ARCHS4 Coexpression,1114;Enrichr Queries,905;GTEx Coexpression,1395"	""
"gene_set_query"	"1471"	"HOXA5"	"1139.0"	"ARCHS4 Coexpression,933;Enrichr Queries,946;GTEx Coexpression,1537"	""
"gene_set_query"	"1472"	"ZSCAN23"	"1141.0"	"ARCHS4 Coexpression,1512;Enrichr Queries,999;GTEx Coexpression,911"	""
"gene_set_query"	"1473"	"ZNF578"	"1141.0"	"ARCHS4 Coexpression,1528;Enrichr Queries,498;GTEx Coexpression,1398"	"IFI44L"
"gene_set_query"	"1474"	"SOHLH1"	"1142.0"	"ARCHS4 Coexpression,1282;Enrichr Queries,675;GTEx Coexpression,1469"	""
"gene_set_query"	"1475"	"ZNF286A"	"1143.0"	"ARCHS4 Coexpression,1342;Enrichr Queries,1009;GTEx Coexpression,1078"	""
"gene_set_query"	"1476"	"NEUROD6"	"1143.0"	"ARCHS4 Coexpression,1252;Enrichr Queries,799;GTEx Coexpression,1378"	""
"gene_set_query"	"1477"	"HMGA2"	"1143.0"	"ARCHS4 Coexpression,1153;Enrichr Queries,859;GTEx Coexpression,1418"	""
"gene_set_query"	"1478"	"ZNF148"	"1143.0"	"ARCHS4 Coexpression,1491;Enrichr Queries,660;GTEx Coexpression,1279"	""
"gene_set_query"	"1479"	"ZNF76"	"1144.0"	"ARCHS4 Coexpression,1283;Enrichr Queries,633;GTEx Coexpression,1515"	""
"gene_set_query"	"1480"	"ZNF747"	"1144.0"	"ARCHS4 Coexpression,1134;Enrichr Queries,1320;GTEx Coexpression,979"	""
"gene_set_query"	"1481"	"ZNF214"	"1145.0"	"ARCHS4 Coexpression,1371;Enrichr Queries,1017;GTEx Coexpression,1046"	""
"gene_set_query"	"1482"	"MKX"	"1145.0"	"ARCHS4 Coexpression,1518;Enrichr Queries,320;GTEx Coexpression,1597"	"IFIT3"
"gene_set_query"	"1483"	"ALX3"	"1145.0"	"ARCHS4 Coexpression,810;Enrichr Queries,1365;GTEx Coexpression,1260"	""
"gene_set_query"	"1484"	"ZNF530"	"1145.0"	"ARCHS4 Coexpression,1580;Enrichr Queries,1076;GTEx Coexpression,779"	""
"gene_set_query"	"1485"	"MESP1"	"1147.0"	"ARCHS4 Coexpression,1275;Enrichr Queries,1190;GTEx Coexpression,975"	""
"gene_set_query"	"1486"	"GTF2IRD2B"	"1148.0"	"ARCHS4 Coexpression,1240;Enrichr Queries,1129;GTEx Coexpression,1076"	""
"gene_set_query"	"1487"	"HOXC5"	"1149.0"	"ARCHS4 Coexpression,635;Enrichr Queries,1245;GTEx Coexpression,1566"	""
"gene_set_query"	"1488"	"TFDP2"	"1149.0"	"ARCHS4 Coexpression,1102;Enrichr Queries,819;GTEx Coexpression,1527"	""
"gene_set_query"	"1489"	"ZSCAN12"	"1150.0"	"ARCHS4 Coexpression,1550;Enrichr Queries,491;GTEx Coexpression,1408"	"IFIT3"
"gene_set_query"	"1490"	"ZNF17"	"1150.0"	"ARCHS4 Coexpression,1523;Enrichr Queries,831;GTEx Coexpression,1096"	""
"gene_set_query"	"1491"	"KAT7"	"1151.0"	"ARCHS4 Coexpression,1096;GTEx Coexpression,1205"	""
"gene_set_query"	"1492"	"ZNF84"	"1151.0"	"ARCHS4 Coexpression,1111;Enrichr Queries,1221;GTEx Coexpression,1121"	""
"gene_set_query"	"1493"	"ZSCAN5A"	"1151.0"	"ARCHS4 Coexpression,1069;Enrichr Queries,1140;GTEx Coexpression,1245"	""
"gene_set_query"	"1494"	"HOXD12"	"1151.0"	"ARCHS4 Coexpression,1358;Enrichr Queries,1383;GTEx Coexpression,713"	""
"gene_set_query"	"1495"	"ZNF367"	"1152.0"	"ARCHS4 Coexpression,1573;Enrichr Queries,1227;GTEx Coexpression,655"	""
"gene_set_query"	"1496"	"C11ORF95"	"1153.0"	"GTEx Coexpression,1153"	""
"gene_set_query"	"1497"	"BARHL1"	"1153.0"	"ARCHS4 Coexpression,1526;Enrichr Queries,1286;GTEx Coexpression,647"	""
"gene_set_query"	"1498"	"ZNF10"	"1154.0"	"ARCHS4 Coexpression,897;Enrichr Queries,1106;GTEx Coexpression,1458"	""
"gene_set_query"	"1499"	"ZNF768"	"1154.0"	"ARCHS4 Coexpression,681;Enrichr Queries,1295;GTEx Coexpression,1487"	""
"gene_set_query"	"1500"	"ZNF180"	"1155.0"	"ARCHS4 Coexpression,1600;Enrichr Queries,1141;GTEx Coexpression,724"	""
"gene_set_query"	"1501"	"ATF6B"	"1155.0"	"ARCHS4 Coexpression,1296;GTEx Coexpression,1014"	""
"gene_set_query"	"1502"	"ZSCAN32"	"1156.0"	"ARCHS4 Coexpression,1308;GTEx Coexpression,1003"	""
"gene_set_query"	"1503"	"HOXC12"	"1156.0"	"ARCHS4 Coexpression,1285;Enrichr Queries,1400;GTEx Coexpression,782"	""
"gene_set_query"	"1504"	"ZBTB47"	"1156.0"	"ARCHS4 Coexpression,890;Enrichr Queries,1083;GTEx Coexpression,1494"	""
"gene_set_query"	"1505"	"ZNF614"	"1157.0"	"ARCHS4 Coexpression,1326;GTEx Coexpression,987"	""
"gene_set_query"	"1506"	"NKX63"	"1157.0"	"ARCHS4 Coexpression,1615;GTEx Coexpression,698"	""
"gene_set_query"	"1507"	"NKX11"	"1157.0"	"ARCHS4 Coexpression,1194;GTEx Coexpression,1119"	""
"gene_set_query"	"1508"	"ZBTB8B"	"1158.0"	"ARCHS4 Coexpression,1158;GTEx Coexpression,1158"	""
"gene_set_query"	"1509"	"ZBTB9"	"1160.0"	"ARCHS4 Coexpression,1238;Enrichr Queries,803;GTEx Coexpression,1438"	""
"gene_set_query"	"1510"	"ZNF667"	"1162.0"	"ARCHS4 Coexpression,999;Enrichr Queries,1349;GTEx Coexpression,1138"	""
"gene_set_query"	"1511"	"NFIA"	"1162.0"	"ARCHS4 Coexpression,1219;Enrichr Queries,1111;GTEx Coexpression,1157"	""
"gene_set_query"	"1512"	"ZNF28"	"1162.0"	"ARCHS4 Coexpression,1436;Enrichr Queries,497;GTEx Coexpression,1554"	"IFIT3"
"gene_set_query"	"1513"	"ZKSCAN5"	"1164.0"	"ARCHS4 Coexpression,1525;Enrichr Queries,1014;GTEx Coexpression,953"	""
"gene_set_query"	"1514"	"NOTO"	"1165.0"	"ARCHS4 Coexpression,767;Enrichr Queries,1399;GTEx Coexpression,1328"	""
"gene_set_query"	"1515"	"ZNF112"	"1165.0"	"ARCHS4 Coexpression,1538;GTEx Coexpression,792"	""
"gene_set_query"	"1516"	"ZSCAN2"	"1166.0"	"ARCHS4 Coexpression,1574;Enrichr Queries,895;GTEx Coexpression,1028"	""
"gene_set_query"	"1517"	"ARHGAP35"	"1166.0"	"ARCHS4 Coexpression,869;GTEx Coexpression,1463"	""
"gene_set_query"	"1518"	"ZNF397"	"1167.0"	"ARCHS4 Coexpression,1137;GTEx Coexpression,1196"	""
"gene_set_query"	"1519"	"CGGBP1"	"1172.0"	"ARCHS4 Coexpression,826;GTEx Coexpression,1517"	""
"gene_set_query"	"1520"	"POU4F3"	"1172.0"	"ARCHS4 Coexpression,659;Enrichr Queries,1376;GTEx Coexpression,1480"	""
"gene_set_query"	"1521"	"FOXP4"	"1176.0"	"ARCHS4 Coexpression,1251;Enrichr Queries,924;GTEx Coexpression,1352"	""
"gene_set_query"	"1522"	"EBF4"	"1176.0"	"ARCHS4 Coexpression,1407;Enrichr Queries,1099;GTEx Coexpression,1022"	""
"gene_set_query"	"1523"	"SP7"	"1179.0"	"ARCHS4 Coexpression,1500;Enrichr Queries,1086;GTEx Coexpression,950"	""
"gene_set_query"	"1524"	"CREB3L2"	"1179.0"	"ARCHS4 Coexpression,842;Enrichr Queries,1145;GTEx Coexpression,1550"	""
"gene_set_query"	"1525"	"MBD6"	"1180.0"	"ARCHS4 Coexpression,1064;GTEx Coexpression,1295"	""
"gene_set_query"	"1526"	"NR5A1"	"1181.0"	"ARCHS4 Coexpression,937;Enrichr Queries,1256;GTEx Coexpression,1349"	""
"gene_set_query"	"1527"	"L3MBTL4"	"1181.0"	"ARCHS4 Coexpression,1540;GTEx Coexpression,822"	""
"gene_set_query"	"1528"	"TCFL5"	"1185.0"	"ARCHS4 Coexpression,1617;Enrichr Queries,1156;GTEx Coexpression,781"	""
"gene_set_query"	"1529"	"NEUROD4"	"1185.0"	"ARCHS4 Coexpression,1567;Enrichr Queries,898;GTEx Coexpression,1091"	""
"gene_set_query"	"1530"	"CXXC1"	"1186.0"	"ARCHS4 Coexpression,1280;Enrichr Queries,757;GTEx Coexpression,1520"	""
"gene_set_query"	"1531"	"ZNF233"	"1186.0"	"ARCHS4 Coexpression,1231;Enrichr Queries,965;GTEx Coexpression,1362"	""
"gene_set_query"	"1532"	"BNC2"	"1188.0"	"ARCHS4 Coexpression,962;Enrichr Queries,1355;GTEx Coexpression,1247"	""
"gene_set_query"	"1533"	"ZNF211"	"1189.0"	"ARCHS4 Coexpression,1356;Enrichr Queries,758;GTEx Coexpression,1452"	""
"gene_set_query"	"1534"	"SAFB2"	"1190.0"	"ARCHS4 Coexpression,1063;GTEx Coexpression,1316"	""
"gene_set_query"	"1535"	"ZNF654"	"1190.0"	"ARCHS4 Coexpression,1583;Enrichr Queries,1127;GTEx Coexpression,859"	""
"gene_set_query"	"1536"	"FIGLA"	"1190.0"	"ARCHS4 Coexpression,1071;Enrichr Queries,1361;GTEx Coexpression,1139"	""
"gene_set_query"	"1537"	"FAM170A"	"1192.0"	"ARCHS4 Coexpression,1316;Enrichr Queries,914;GTEx Coexpression,1347"	""
"gene_set_query"	"1538"	"BARX1"	"1194.0"	"ARCHS4 Coexpression,872;Enrichr Queries,1396;GTEx Coexpression,1315"	""
"gene_set_query"	"1539"	"ZNF460"	"1196.0"	"ARCHS4 Coexpression,1568;Enrichr Queries,945;GTEx Coexpression,1074"	""
"gene_set_query"	"1540"	"FEV"	"1196.0"	"ARCHS4 Coexpression,821;Enrichr Queries,1289;GTEx Coexpression,1479"	""
"gene_set_query"	"1541"	"FOXD1"	"1197.0"	"ARCHS4 Coexpression,946;GTEx Coexpression,1447"	""
"gene_set_query"	"1542"	"TBX20"	"1197.0"	"ARCHS4 Coexpression,1611;Enrichr Queries,1333;GTEx Coexpression,646"	""
"gene_set_query"	"1543"	"ZNF260"	"1197.0"	"ARCHS4 Coexpression,1359;Enrichr Queries,910;GTEx Coexpression,1323"	""
"gene_set_query"	"1544"	"HSF2"	"1198.0"	"ARCHS4 Coexpression,1217;Enrichr Queries,957;GTEx Coexpression,1421"	""
"gene_set_query"	"1545"	"LHX8"	"1199.0"	"ARCHS4 Coexpression,899;Enrichr Queries,1261;GTEx Coexpression,1437"	""
"gene_set_query"	"1546"	"SALL3"	"1199.0"	"ARCHS4 Coexpression,878;Enrichr Queries,1264;GTEx Coexpression,1455"	""
"gene_set_query"	"1547"	"SIX3"	"1200.0"	"ARCHS4 Coexpression,1361;Enrichr Queries,1319;GTEx Coexpression,919"	""
"gene_set_query"	"1548"	"EMX1"	"1201.0"	"ARCHS4 Coexpression,1080;Enrichr Queries,1189;GTEx Coexpression,1335"	""
"gene_set_query"	"1549"	"FOXO4"	"1215.0"	"ARCHS4 Coexpression,1185;Enrichr Queries,1139;GTEx Coexpression,1321"	""
"gene_set_query"	"1550"	"KLF12"	"1216.0"	"ARCHS4 Coexpression,1224;Enrichr Queries,947;GTEx Coexpression,1476"	""
"gene_set_query"	"1551"	"NR2E3"	"1218.0"	"ARCHS4 Coexpression,1381;Enrichr Queries,1055"	""
"gene_set_query"	"1552"	"JAZF1"	"1219.0"	"ARCHS4 Coexpression,995;Enrichr Queries,1091;GTEx Coexpression,1570"	""
"gene_set_query"	"1553"	"ZNF487"	"1220.0"	"ARCHS4 Coexpression,1279;Enrichr Queries,834;GTEx Coexpression,1546"	""
"gene_set_query"	"1554"	"YY2"	"1224.0"	"ARCHS4 Coexpression,1612;Enrichr Queries,811;GTEx Coexpression,1250"	""
"gene_set_query"	"1555"	"ZNF277"	"1227.0"	"ARCHS4 Coexpression,1441;Enrichr Queries,976;GTEx Coexpression,1263"	""
"gene_set_query"	"1556"	"DUXA"	"1231.0"	"ARCHS4 Coexpression,1215;Enrichr Queries,875;GTEx Coexpression,1602"	""
"gene_set_query"	"1557"	"THRB"	"1233.0"	"ARCHS4 Coexpression,1269;Enrichr Queries,1210;GTEx Coexpression,1220"	""
"gene_set_query"	"1558"	"DMRT3"	"1234.0"	"ARCHS4 Coexpression,1228;Enrichr Queries,1381;GTEx Coexpression,1093"	""
"gene_set_query"	"1559"	"TIGD6"	"1238.0"	"ARCHS4 Coexpression,1628;Enrichr Queries,719;GTEx Coexpression,1366"	""
"gene_set_query"	"1560"	"MYRF"	"1239.0"	"ARCHS4 Coexpression,1173;GTEx Coexpression,1305"	""
"gene_set_query"	"1561"	"NEUROG1"	"1243.0"	"ARCHS4 Coexpression,1298;Enrichr Queries,1375;GTEx Coexpression,1057"	""
"gene_set_query"	"1562"	"ZNF727"	"1246.0"	"ARCHS4 Coexpression,1379;GTEx Coexpression,1112"	""
"gene_set_query"	"1563"	"ZNF280C"	"1246.0"	"ARCHS4 Coexpression,1423;Enrichr Queries,995;GTEx Coexpression,1320"	""
"gene_set_query"	"1564"	"SOX5"	"1247.0"	"ARCHS4 Coexpression,1286;Enrichr Queries,851;GTEx Coexpression,1603"	""
"gene_set_query"	"1565"	"HOXD4"	"1251.0"	"ARCHS4 Coexpression,1097;Enrichr Queries,1187;GTEx Coexpression,1468"	""
"gene_set_query"	"1566"	"ZBTB43"	"1255.0"	"ARCHS4 Coexpression,1367;Enrichr Queries,874;GTEx Coexpression,1523"	""
"gene_set_query"	"1567"	"HOXD3"	"1256.0"	"ARCHS4 Coexpression,1038;Enrichr Queries,1253;GTEx Coexpression,1477"	""
"gene_set_query"	"1568"	"SKIL"	"1256.0"	"ARCHS4 Coexpression,1430;Enrichr Queries,972;GTEx Coexpression,1367"	""
"gene_set_query"	"1569"	"MGA"	"1258.0"	"ARCHS4 Coexpression,1490;Enrichr Queries,868;GTEx Coexpression,1415"	""
"gene_set_query"	"1570"	"ZBTB20"	"1259.0"	"ARCHS4 Coexpression,1175;Enrichr Queries,1065;GTEx Coexpression,1536"	""
"gene_set_query"	"1571"	"PRDM6"	"1261.0"	"ARCHS4 Coexpression,1365;Enrichr Queries,1248;GTEx Coexpression,1169"	""
"gene_set_query"	"1572"	"MEOX2"	"1261.0"	"ARCHS4 Coexpression,1584;Enrichr Queries,1186;GTEx Coexpression,1013"	""
"gene_set_query"	"1573"	"BHLHA9"	"1272.0"	"ARCHS4 Coexpression,1207;GTEx Coexpression,1336"	""
"gene_set_query"	"1574"	"ZNF140"	"1273.0"	"ARCHS4 Coexpression,1418;Enrichr Queries,861;GTEx Coexpression,1539"	""
"gene_set_query"	"1575"	"MEIS3"	"1276.0"	"ARCHS4 Coexpression,1578;Enrichr Queries,968;GTEx Coexpression,1283"	""
"gene_set_query"	"1576"	"GATA5"	"1280.0"	"ARCHS4 Coexpression,1002;Enrichr Queries,1283;GTEx Coexpression,1555"	""
"gene_set_query"	"1577"	"ZNF410"	"1281.0"	"ARCHS4 Coexpression,1535;Enrichr Queries,880;GTEx Coexpression,1427"	""
"gene_set_query"	"1578"	"FOXL1"	"1281.0"	"ARCHS4 Coexpression,1477;Enrichr Queries,983;GTEx Coexpression,1384"	""
"gene_set_query"	"1579"	"MTERF1"	"1284.0"	"ARCHS4 Coexpression,1608;GTEx Coexpression,959"	""
"gene_set_query"	"1580"	"EVX2"	"1285.0"	"ARCHS4 Coexpression,924;Enrichr Queries,1397;GTEx Coexpression,1535"	""
"gene_set_query"	"1581"	"DBX2"	"1287.0"	"ARCHS4 Coexpression,1596;Enrichr Queries,854;GTEx Coexpression,1411"	""
"gene_set_query"	"1582"	"IRX6"	"1288.0"	"ARCHS4 Coexpression,1344;Enrichr Queries,1290;GTEx Coexpression,1231"	""
